product_id,category,subcategory,brand,color,pattern,material,season,gender,size_available,original_price,discount_percent,current_price,units_sold,rating,num_reviews,wishlist_adds,page_views,launch_date,last_restock,in_stock,return_rate,trend_score
PROD10787,Bags,Clutch,Zara,Black,Abstract,Synthetic,Summer,Unisex,One Size,130.89,0,130.89,3,4.1,2,19,448,2024-01-16 06:14:33.072756064,2024-03-13 06:14:33.072756064,True,9.1,39.6
PROD10788,Dresses,Maxi Dress,Uniqlo,Black,Solid,Synthetic,Spring,Men,36-44,86.14,20,68.91,6,4.8,3,107,95,2024-01-06 14:49:45.248770728,2024-02-12 14:49:45.248770728,False,10.9,41.0
PROD10789,Bottoms,Skirt,Mango,Multi,Solid,Denim,All Season,Women,S-L,86.7,0,86.7,23,4.6,59,37,72,2022-08-24 17:46:53.334444536,2023-02-02 17:46:53.334444536,True,12.5,71.1
PROD10790,Tops,Shirt,Other,Pink,Abstract,Silk,Fall,Women,One Size,34.65,40,20.79,44,4.8,307,132,172,2023-07-25 04:21:37.308109008,2023-10-24 04:21:37.308109008,True,8.7,48.7
PROD10791,Tops,Shirt,Mango,Grey,Floral,Polyester,Winter,Women,36-44,45.44,10,40.9,95,4.1,18,323,268,2022-01-04 08:10:28.852404367,2022-04-24 08:10:28.852404367,True,35.1,60.4
PROD10792,Outerwear,Coat,H&M,Beige,Solid,Denim,All Season,Women,XS-XL,147.15,0,147.15,106,4.8,1,22,190,2023-06-11 07:09:23.746978912,2023-12-02 07:09:23.746978912,True,21.6,42.8
PROD10793,Bottoms,Leggings,H&M,Red,Solid,Polyester,Fall,Men,XS-XL,60.71,20,48.57,29,4.4,5,77,258,2024-03-18 17:52:24.562046832,2024-06-25 17:52:24.562046832,False,9.3,48.7
PROD10794,Tops,Tank Top,H&M,Green,Solid,Polyester,Winter,Women,XS-3XL,40.13,40,24.08,61,4.8,11,29,41,2022-05-12 04:40:42.203516960,2022-08-24 04:40:42.203516960,False,17.2,67.6
PROD10795,Dresses,Cocktail Dress,Uniqlo,Beige,Striped,Cotton,All Season,Men,XS-3XL,66.36,0,66.36,12,2.8,76,73,1642,2022-07-30 12:49:37.448120676,2022-09-11 12:49:37.448120676,True,23.4,57.2
PROD10796,Bottoms,Trousers,H&M,Navy,Solid,Cotton,Spring,Women,XS-3XL,55.15,20,44.12,28,3.3,3,53,46,2024-06-29 18:32:00.760063328,2024-11-09 18:32:00.760063328,True,15.9,36.4
PROD10797,Tops,Sweater,Uniqlo,Black,Solid,Silk,Fall,Women,XS-3XL,37.83,20,30.26,33,4.4,14,45,291,2023-06-05 10:51:03.255271272,2023-06-27 10:51:03.255271272,True,10.8,49.6
PROD10798,Tops,Tank Top,Uniqlo,Beige,Solid,Leather,Winter,Men,36-44,28.67,0,28.67,44,4.9,21,34,59,2022-02-23 10:47:41.638469872,2022-06-19 10:47:41.638469872,True,8.5,63.1
PROD10799,Tops,Tank Top,Zara,Green,Striped,Silk,All Season,Women,S-L,46.07,10,41.46,3,4.1,46,34,239,2023-12-07 00:30:07.350612552,2024-02-10 00:30:07.350612552,True,26.5,47.1
PROD10800,Tops,Tank Top,H&M,White,Solid,Polyester,Winter,Women,S-L,41.07,20,32.86,96,4.5,6,28,201,2022-05-20 13:06:54.334527876,2022-06-01 13:06:54.334527876,True,8.1,37.6
PROD10801,Bottoms,Shorts,Mango,Navy,Floral,Cotton,Winter,Women,36-44,63.23,10,56.91,36,4.0,6,19,501,2022-05-19 15:14:57.374781232,2022-10-03 15:14:57.374781232,True,7.0,48.7
PROD10802,Dresses,Midi Dress,ASOS,Navy,Plaid,Synthetic,All Season,Women,XS-XL,85.42,0,85.42,12,3.8,123,9,13,2022-10-06 13:28:30.442536876,2023-03-16 13:28:30.442536876,True,4.6,50.6
PROD10803,Bags,Shoulder Bag,Other,Green,Plaid,Wool,Fall,Women,One Size,92.57,0,92.57,15,4.0,2,12,97,2023-07-01 20:57:35.087923992,2023-07-29 20:57:35.087923992,True,15.6,39.4
PROD10804,Accessories,Belt,Gap,Pink,Striped,Synthetic,All Season,Unisex,36-44,19.81,10,17.83,6,4.4,7,6,25,2024-02-11 10:53:05.665472120,2024-05-18 10:53:05.665472120,True,17.4,39.4
PROD10805,Bottoms,Trousers,H&M,White,Polka Dot,Leather,Fall,Women,XS-XL,64.55,0,64.55,3,4.9,32,14,304,2023-08-31 18:19:31.897658136,2023-11-10 18:19:31.897658136,False,11.0,36.0
PROD10806,Tops,Sweater,Zara,Beige,Floral,Polyester,Summer,Men,XS-XL,53.06,0,53.06,7,3.4,3,75,289,2022-12-01 06:56:04.480373364,2023-04-12 06:56:04.480373364,False,1.0,46.9
PROD10807,Accessories,Sunglasses,Uniqlo,White,Solid,Cotton,Summer,Women,One Size,25.58,0,25.58,48,3.2,3,60,296,2022-06-04 23:00:42.903575298,2022-11-09 23:00:42.903575298,True,21.2,49.7
PROD10808,Tops,Sweater,Topshop,Black,Striped,Cotton,All Season,Women,S-L,29.33,0,29.33,60,3.7,16,8,302,2023-04-11 17:04:45.923826984,2023-04-22 17:04:45.923826984,False,35.5,47.1
PROD10809,Outerwear,Blazer,Uniqlo,Black,Striped,Cotton,Spring,Men,XS-3XL,158.32,30,110.82,20,4.1,25,15,211,2022-09-08 16:44:43.423618636,2022-09-09 16:44:43.423618636,True,12.2,45.6
PROD10810,Outerwear,Cardigan,Zara,Navy,Solid,Leather,Winter,Men,XS-3XL,108.57,40,65.14,17,3.5,8,4,96,2023-09-20 12:05:06.025502120,2024-03-14 12:05:06.025502120,True,17.5,33.0
PROD10811,Bottoms,Shorts,H&M,White,Solid,Synthetic,Fall,Unisex,S-L,64.63,40,38.78,2,5.0,3,26,96,2024-05-11 08:18:45.693807808,2024-07-26 08:18:45.693807808,True,3.2,31.7
PROD10812,Tops,T-Shirt,Gap,Blue,Solid,Cotton,Summer,Women,One Size,43.13,0,43.13,14,4.9,2,28,17,2022-09-29 01:04:55.524627052,2022-12-08 01:04:55.524627052,True,23.6,37.1
PROD10813,Accessories,Belt,Uniqlo,Navy,Animal Print,Synthetic,Spring,Men,XS-XL,22.56,0,22.56,45,5.0,9,23,133,2022-05-29 03:01:05.705475456,2022-08-06 03:01:05.705475456,False,17.8,38.3
PROD10814,Dresses,Midi Dress,Zara,Brown,Solid,Wool,Winter,Women,S-L,73.67,0,73.67,11,4.1,62,61,49,2022-03-01 10:44:41.623468622,2022-05-26 10:44:41.623468622,True,19.7,44.0
PROD10815,Bottoms,Leggings,ASOS,Blue,Solid,Synthetic,Spring,Men,XS-XL,64.21,50,32.1,66,4.4,4,30,463,2022-07-13 16:18:33.692807734,2022-12-15 16:18:33.692807734,True,16.2,50.1
PROD10816,Tops,Shirt,H&M,Navy,Animal Print,Polyester,Summer,Women,S-L,37.16,20,29.73,1,4.5,4,146,161,2023-04-05 08:01:07.205600464,2023-08-03 08:01:07.205600464,False,4.6,44.0
PROD10817,Tops,Tank Top,Zara,Black,Solid,Cotton,Summer,Unisex,XS-XL,60.97,0,60.97,15,3.4,10,131,175,2022-12-06 10:50:27.252271020,2023-04-14 10:50:27.252271020,True,4.5,53.8
PROD10818,Bags,Shoulder Bag,H&M,Black,Striped,Synthetic,Winter,Women,36-44,92.69,10,83.42,16,4.3,4,5,575,2023-02-23 15:20:43.003583632,2023-07-01 15:20:43.003583632,True,11.0,47.8
PROD10819,Tops,Tank Top,Uniqlo,White,Solid,Polyester,Spring,Men,XS-XL,35.85,40,21.51,20,3.2,2,81,111,2023-12-08 03:50:03.550295856,2024-05-06 03:50:03.550295856,True,40.5,30.3
PROD10820,Dresses,Mini Dress,Other,White,Striped,Cotton,Fall,Women,One Size,88.45,0,88.45,14,3.4,57,72,101,2024-05-26 21:51:13.756146336,2024-07-20 21:51:13.756146336,True,15.1,63.3
PROD10821,Tops,Blouse,Zara,Blue,Plaid,Cotton,Winter,Women,S-L,31.18,0,31.18,53,4.0,1,81,25,2022-09-11 19:27:13.036086340,2022-11-01 19:27:13.036086340,True,8.6,53.1
PROD10822,Bags,Shoulder Bag,Primark,Black,Striped,Polyester,Winter,Women,XS-XL,63.36,20,50.69,50,4.1,19,28,1353,2023-02-15 10:33:10.365863820,2023-02-23 10:33:10.365863820,True,5.0,67.7
PROD10823,Accessories,Hat,Zara,Multi,Solid,Polyester,All Season,Women,XS-3XL,36.45,0,36.45,53,3.8,79,20,36,2024-01-17 00:27:50.539211600,2024-03-01 00:27:50.539211600,True,8.8,42.8
PROD10824,Tops,Blouse,H&M,Blue,Floral,Denim,Winter,Women,S-L,26.03,20,20.82,33,4.0,23,52,1762,2024-02-15 00:31:33.757813152,2024-06-25 00:31:33.757813152,False,14.0,72.7
PROD10825,Outerwear,Blazer,Primark,Black,Solid,Synthetic,All Season,Men,S-L,87.62,40,52.57,11,4.1,9,45,115,2024-02-14 09:56:55.784648720,2024-05-09 09:56:55.784648720,False,20.0,68.3
PROD10826,Dresses,Cocktail Dress,ASOS,Navy,Abstract,Wool,All Season,Men,XS-3XL,90.4,20,72.32,17,5.0,42,179,293,2022-02-05 12:46:01.430119176,2022-03-19 12:46:01.430119176,True,3.7,62.0
PROD10827,Shoes,Boots,Gap,Green,Floral,Synthetic,Spring,Men,36-44,63.92,40,38.35,9,3.7,18,22,21,2023-08-11 15:27:19.036586384,2024-01-20 15:27:19.036586384,True,13.6,21.0
PROD10828,Bottoms,Skirt,Other,Navy,Floral,Cotton,All Season,Men,S-L,64.21,20,51.37,47,3.7,57,120,153,2022-06-13 14:44:14.021168430,2022-10-26 14:44:14.021168430,True,13.7,53.1
PROD10829,Bags,Shoulder Bag,Topshop,Red,Solid,Cotton,Summer,Women,36-44,61.6,40,36.96,7,2.9,1,44,492,2023-07-21 16:32:28.962413536,2023-11-26 16:32:28.962413536,True,13.0,44.6
PROD10830,Tops,Tank Top,ASOS,Black,Animal Print,Cotton,Winter,Men,One Size,40.71,0,40.71,12,4.3,4,33,232,2024-01-26 14:03:18.616551376,2024-02-15 14:03:18.616551376,False,7.5,36.0
PROD10831,Accessories,Jewelry,H&M,Grey,Solid,Synthetic,All Season,Women,S-L,28.92,30,20.24,2,4.7,107,74,165,2023-07-07 04:30:37.353112760,2023-11-17 04:30:37.353112760,True,18.9,51.3
PROD10832,Bottoms,Jeans,Mango,Multi,Solid,Cotton,Spring,Women,36-44,62.09,10,55.88,190,4.7,10,38,279,2024-03-24 06:53:26.067172264,2024-08-14 06:53:26.067172264,True,3.8,59.2
PROD10833,Tops,T-Shirt,Primark,Brown,Solid,Wool,Spring,Men,XS-3XL,16.5,40,9.9,26,3.2,5,10,205,2024-03-22 07:30:52.654387864,2024-07-20 07:30:52.654387864,False,21.6,31.4
PROD10834,Outerwear,Cardigan,Mango,Navy,Floral,Leather,Spring,Women,S-L,185.09,20,148.07,0,3.0,18,473,158,2023-08-08 14:34:09.170764232,2023-10-28 14:34:09.170764232,True,5.7,55.3
PROD10835,Tops,T-Shirt,Other,Blue,Floral,Polyester,Summer,Women,36-44,27.66,50,13.83,26,4.3,182,5,275,2023-10-29 03:33:37.068089008,2023-11-03 03:33:37.068089008,True,15.5,58.1
PROD10836,Tops,T-Shirt,Gap,Red,Solid,Denim,Winter,Men,One Size,35.53,30,24.87,15,4.2,51,6,113,2024-05-25 20:20:37.303108592,2024-11-18 20:20:37.303108592,True,20.6,44.4
PROD10837,Tops,Shirt,Zara,Blue,Plaid,Leather,All Season,Men,XS-3XL,56.09,20,44.87,327,5.0,0,34,57,2023-12-07 07:47:26.337194760,2024-05-31 07:47:26.337194760,True,33.1,35.3
PROD10838,Accessories,Sunglasses,ASOS,Brown,Solid,Denim,Spring,Women,XS-3XL,36.59,20,29.27,7,3.8,47,24,104,2024-05-15 05:14:32.772731056,2024-10-20 05:14:32.772731056,False,8.4,36.4
PROD10839,Bottoms,Leggings,Zara,Blue,Striped,Polyester,All Season,Women,XS-3XL,53.14,0,53.14,161,3.1,2,48,275,2023-11-18 10:04:29.422451872,2024-05-02 10:04:29.422451872,True,8.2,68.8
PROD10840,Shoes,Sneakers,Primark,Beige,Striped,Leather,All Season,Women,36-44,65.48,30,45.84,8,4.4,12,60,107,2023-03-31 18:41:22.406867240,2023-08-17 18:41:22.406867240,False,11.6,29.6
PROD10841,Bottoms,Skirt,H&M,Green,Floral,Denim,All Season,Women,S-L,48.31,30,33.82,8,3.5,0,207,106,2022-03-06 03:43:05.915492958,2022-03-15 03:43:05.915492958,True,14.8,33.5
PROD10842,Outerwear,Vest,Forever21,Grey,Plaid,Silk,Summer,Women,XS-3XL,107.68,0,107.68,49,5.0,1,48,73,2022-06-30 02:08:39.043253604,2022-08-27 02:08:39.043253604,True,37.2,47.6
PROD10843,Outerwear,Cardigan,ASOS,Beige,Solid,Polyester,Summer,Men,XS-XL,158.42,40,95.05,6,3.7,5,11,151,2022-03-11 05:48:08.940745062,2022-06-08 05:48:08.940745062,True,14.4,53.1
PROD10844,Accessories,Sunglasses,ASOS,Navy,Striped,Silk,Winter,Men,XS-XL,18.59,0,18.59,13,3.7,5,7,217,2023-07-13 20:51:35.057921488,2023-09-05 20:51:35.057921488,True,4.2,49.9
PROD10845,Outerwear,Jacket,H&M,Red,Solid,Wool,Winter,Men,One Size,91.99,40,55.19,38,4.5,1,98,108,2022-07-18 00:10:19.251604300,2022-08-22 00:10:19.251604300,True,16.3,65.6
PROD10846,Tops,Tank Top,Other,Blue,Solid,Synthetic,Spring,Women,XS-XL,43.73,10,39.36,12,3.6,19,5,139,2023-10-10 13:07:59.139928328,2023-12-21 13:07:59.139928328,False,6.7,35.8
PROD10847,Dresses,Mini Dress,Primark,White,Polka Dot,Leather,All Season,Women,XS-3XL,37.47,0,37.47,70,3.6,5,24,126,2022-01-21 02:52:12.861071756,2022-02-01 02:52:12.861071756,True,15.3,58.6
PROD10848,Tops,Tank Top,H&M,Red,Floral,Cotton,All Season,Unisex,XS-3XL,30.18,20,24.14,10,4.7,66,84,202,2023-04-16 20:59:08.695724640,2023-10-09 20:59:08.695724640,True,30.9,44.4
PROD10849,Bottoms,Shorts,Mango,Beige,Plaid,Linen,Summer,Women,One Size,53.49,10,48.14,4,3.8,136,87,157,2022-01-31 23:26:16.631385948,2022-04-05 23:26:16.631385948,True,1.5,47.1
PROD10850,Tops,Shirt,ASOS,Black,Solid,Polyester,All Season,Women,36-44,45.24,10,40.72,29,4.9,1,10,122,2022-09-19 04:12:08.460705056,2023-03-16 04:12:08.460705056,True,25.6,60.8
PROD10851,Shoes,Flats,Gap,Red,Solid,Cotton,All Season,Women,XS-3XL,97.01,30,67.91,3,4.5,7,46,136,2023-03-19 04:12:44.463705304,2023-07-13 04:12:44.463705304,True,16.8,37.6
PROD10852,Shoes,Heels,Primark,White,Polka Dot,Silk,Summer,Women,One Size,45.41,0,45.41,32,4.0,2,66,888,2022-09-12 06:23:11.515959664,2023-01-29 06:23:11.515959664,True,6.0,58.1
PROD10853,Dresses,Cocktail Dress,Topshop,Brown,Floral,Synthetic,Spring,Unisex,36-44,72.5,0,72.5,118,3.5,2,307,125,2022-10-31 22:04:25.822151844,2023-02-15 22:04:25.822151844,True,19.8,63.6
PROD10854,Accessories,Belt,Zara,White,Striped,Cotton,Summer,Women,One Size,42.93,0,42.93,5,4.1,16,3,1997,2023-10-26 17:15:05.175431280,2024-04-22 17:15:05.175431280,True,25.4,41.0
PROD10855,Bottoms,Trousers,ASOS,Navy,Polka Dot,Leather,Fall,Women,XS-3XL,69.23,30,48.46,48,3.2,2,16,10,2022-02-02 13:42:11.310942578,2022-06-12 13:42:11.310942578,True,19.8,32.3
PROD10856,Outerwear,Coat,Mango,White,Striped,Polyester,Spring,Women,36-44,139.74,0,139.74,3,3.2,0,22,166,2022-05-06 02:54:22.471872656,2022-07-20 02:54:22.471872656,True,11.0,40.5
PROD10857,Bottoms,Trousers,Topshop,Black,Solid,Leather,Spring,Women,XS-3XL,40.0,40,24.0,5,4.6,8,51,211,2023-05-19 14:19:59.499958328,2023-08-19 14:19:59.499958328,True,13.2,36.9
PROD10858,Outerwear,Cardigan,Zara,Red,Plaid,Cotton,Fall,Women,36-44,189.34,20,151.47,20,4.9,96,41,1409,2023-05-19 21:37:18.486540544,2023-08-21 21:37:18.486540544,True,22.9,55.4
PROD10859,Bags,Clutch,Uniqlo,Red,Solid,Polyester,Spring,Women,XS-3XL,56.69,0,56.69,21,5.0,21,11,129,2023-01-13 08:05:40.828402364,2023-03-08 08:05:40.828402364,True,15.2,64.7
PROD10860,Outerwear,Coat,Uniqlo,Blue,Solid,Wool,All Season,Unisex,XS-3XL,142.24,0,142.24,24,3.9,83,41,396,2023-04-14 01:33:58.069839152,2023-06-22 01:33:58.069839152,False,21.8,39.9
PROD10861,Accessories,Scarf,H&M,Beige,Striped,Polyester,Summer,Men,XS-3XL,17.83,40,10.7,9,4.3,163,13,168,2023-07-24 04:40:20.601716808,2023-10-26 04:40:20.601716808,False,3.8,46.3
PROD10862,Shoes,Boots,H&M,Pink,Striped,Cotton,Summer,Women,One Size,62.56,10,56.3,37,3.3,58,5,335,2024-05-26 21:51:13.756146336,2024-11-15 21:51:13.756146336,True,13.2,56.9
PROD10863,Bags,Shoulder Bag,Primark,Navy,Plaid,Wool,Fall,Women,One Size,59.51,40,35.71,7,3.6,19,59,15,2023-12-09 07:09:59.749979160,2024-06-01 07:09:59.749979160,True,27.1,44.9
PROD10864,Dresses,Mini Dress,Uniqlo,Multi,Polka Dot,Cotton,Spring,Women,S-L,54.35,10,48.92,18,2.5,268,18,26,2023-12-04 21:28:54.444537040,2024-02-24 21:28:54.444537040,True,17.9,45.5
PROD10865,Outerwear,Cardigan,H&M,Red,Striped,Cotton,All Season,Men,XS-3XL,157.31,50,78.66,15,3.4,8,30,95,2023-01-04 10:54:10.470872572,2023-01-25 10:54:10.470872572,True,14.2,43.5
PROD10866,Outerwear,Blazer,Forever21,Blue,Solid,Synthetic,Summer,Men,XS-3XL,67.33,10,60.6,28,3.2,26,49,176,2023-11-08 20:29:01.345112088,2024-03-22 20:29:01.345112088,True,20.5,32.1
PROD10867,Dresses,Casual Dress,Gap,Navy,Abstract,Cotton,Fall,Women,S-L,75.56,20,60.45,611,4.1,2,12,47,2024-02-07 01:12:00.360030000,2024-07-18 01:12:00.360030000,True,11.0,49.9
PROD10868,Bags,Shoulder Bag,Forever21,Beige,Solid,Denim,Summer,Unisex,36-44,64.09,0,64.09,17,3.8,31,10,144,2022-03-03 10:07:15.036253021,2022-05-11 10:07:15.036253021,False,17.7,47.1
PROD10869,Outerwear,Coat,Other,Grey,Plaid,Leather,Fall,Unisex,S-L,151.25,10,136.12,14,3.2,83,9,921,2023-06-27 14:55:09.275772976,2023-08-03 14:55:09.275772976,True,15.4,35.8
PROD10870,Dresses,Mini Dress,H&M,Grey,Floral,Polyester,All Season,Women,One Size,45.28,0,45.28,15,4.0,21,19,319,2023-02-16 10:14:27.072256020,2023-05-24 10:14:27.072256020,True,20.7,52.8
PROD10871,Outerwear,Blazer,Forever21,Pink,Solid,Polyester,Summer,Women,XS-3XL,69.55,10,62.6,10,4.5,31,84,77,2022-01-05 02:23:46.318859905,2022-05-16 02:23:46.318859905,True,7.4,52.6
PROD10872,Bottoms,Trousers,ASOS,Pink,Solid,Cotton,Fall,Men,One Size,59.77,0,59.77,11,4.9,723,3,63,2024-01-24 03:44:46.723893656,2024-06-05 03:44:46.723893656,True,23.8,44.7
PROD10873,Tops,Tank Top,Gap,Green,Solid,Silk,All Season,Women,36-44,40.02,0,40.02,18,3.8,74,52,110,2023-07-11 05:05:03.925327112,2023-10-19 05:05:03.925327112,True,22.0,51.3
PROD10874,Dresses,Mini Dress,Forever21,Grey,Striped,Synthetic,All Season,Unisex,XS-XL,54.82,0,54.82,1,3.9,56,133,144,2022-06-16 19:16:03.380281690,2022-08-27 19:16:03.380281690,False,9.0,20.1
PROD10875,Tops,Shirt,Gap,Red,Solid,Wool,Winter,Women,XS-XL,46.93,10,42.24,16,4.4,1,58,156,2023-02-25 05:36:37.683140264,2023-05-15 05:36:37.683140264,True,15.0,45.6
PROD10876,Outerwear,Vest,Forever21,Black,Solid,Wool,Fall,Women,XS-XL,109.99,0,109.99,5,5.0,24,101,563,2023-08-11 19:05:58.529877488,2023-12-21 19:05:58.529877488,True,12.9,55.1
PROD10877,Tops,Blouse,Zara,White,Solid,Polyester,Summer,Women,XS-3XL,37.27,0,37.27,3,3.7,26,21,50,2023-01-13 04:27:01.335111260,2023-04-04 04:27:01.335111260,False,3.8,41.0
PROD10878,Tops,Tank Top,Zara,Pink,Solid,Silk,Summer,Women,XS-XL,60.34,20,48.27,9,3.8,17,22,41,2023-02-08 12:44:13.421118424,2023-06-25 12:44:13.421118424,True,7.0,46.9
PROD10879,Shoes,Flats,Mango,Black,Plaid,Polyester,Summer,Unisex,XS-3XL,85.43,50,42.72,12,4.0,16,11,203,2023-10-02 21:05:44.728727392,2023-10-28 21:05:44.728727392,False,11.9,41.2
PROD10880,Shoes,Boots,Forever21,Black,Plaid,Linen,Summer,Women,One Size,81.57,20,65.26,35,3.5,120,13,189,2022-04-20 17:00:33.902825236,2022-07-29 17:00:33.902825236,True,5.6,51.9
PROD10881,Shoes,Heels,Mango,White,Solid,Silk,Winter,Women,XS-XL,132.94,20,106.35,7,4.7,25,6,532,2023-08-02 00:02:31.212601048,2023-09-15 00:02:31.212601048,True,19.6,41.5
PROD10882,Dresses,Midi Dress,Uniqlo,Brown,Solid,Denim,Spring,Men,One Size,49.69,0,49.69,523,4.0,26,32,105,2022-12-12 19:54:05.970497540,2023-05-20 19:54:05.970497540,True,14.9,66.3
PROD10883,Bottoms,Leggings,Primark,Grey,Solid,Polyester,Winter,Women,One Size,44.6,0,44.6,21,4.1,1,109,996,2024-04-07 22:33:57.169764144,2024-05-10 22:33:57.169764144,False,15.5,55.6
PROD10884,Bottoms,Skirt,H&M,Pink,Solid,Wool,Spring,Women,36-44,51.02,10,45.92,12,4.3,4,13,1189,2022-06-23 20:43:39.818318192,2022-11-21 20:43:39.818318192,False,18.0,40.3
PROD10885,Shoes,Flats,Primark,Green,Solid,Cotton,Winter,Women,36-44,58.96,0,58.96,10,4.1,0,11,225,2023-02-10 19:24:05.820485040,2023-07-05 19:24:05.820485040,True,42.2,27.5
PROD10886,Bags,Backpack,Zara,Multi,Solid,Denim,Summer,Women,XS-XL,83.3,30,58.31,32,3.8,43,130,36,2023-10-14 11:53:05.965497120,2024-03-18 11:53:05.965497120,False,10.0,53.8
PROD10887,Tops,Tank Top,Uniqlo,Brown,Solid,Linen,Fall,Women,XS-XL,48.08,0,48.08,5,3.7,3,18,135,2023-07-15 23:52:47.963997000,2023-08-21 23:52:47.963997000,True,18.1,38.9
PROD10888,Bottoms,Trousers,H&M,Red,Floral,Polyester,Summer,Women,One Size,35.78,20,28.62,22,3.9,4,19,94,2023-03-05 03:06:51.334277856,2023-07-19 03:06:51.334277856,True,16.6,28.2
PROD10889,Shoes,Heels,H&M,Blue,Striped,Wool,Fall,Men,36-44,50.98,40,30.59,77,2.6,7,27,21,2022-07-25 03:27:15.436286356,2022-07-28 03:27:15.436286356,True,38.8,30.5
PROD10890,Outerwear,Cardigan,ASOS,White,Solid,Polyester,Fall,Unisex,36-44,148.58,50,74.29,36,3.0,2,46,232,2022-02-05 16:24:40.923410284,2022-07-23 16:24:40.923410284,True,31.3,40.3
PROD10891,Bottoms,Skirt,Mango,Blue,Abstract,Polyester,Summer,Men,XS-XL,88.36,40,53.02,23,5.0,7,15,47,2022-04-11 23:27:43.038586549,2022-08-05 23:27:43.038586549,True,8.8,52.9
PROD10892,Tops,Blouse,Zara,Black,Plaid,Synthetic,All Season,Women,XS-XL,45.82,40,27.49,11,3.7,55,86,210,2023-03-16 12:26:13.331110928,2023-04-17 12:26:13.331110928,False,1.7,38.3
PROD10893,Tops,Tank Top,H&M,Grey,Solid,Polyester,Fall,Women,XS-3XL,30.45,40,18.27,27,5.0,1,214,164,2023-10-03 18:57:41.688474040,2024-03-21 18:57:41.688474040,True,7.6,61.1
PROD10894,Tops,Shirt,Mango,Multi,Solid,Cotton,Winter,Women,XS-XL,46.1,40,27.66,53,4.9,2,42,114,2022-11-15 06:27:37.938161512,2023-01-05 06:27:37.938161512,True,7.7,50.8
PROD10895,Dresses,Casual Dress,ASOS,White,Solid,Silk,Spring,Men,36-44,60.81,0,60.81,12,5.0,23,69,83,2024-06-04 17:13:24.367030576,2024-10-11 17:13:24.367030576,False,3.6,56.5
PROD10896,Dresses,Mini Dress,Zara,Grey,Striped,Silk,Winter,Women,XS-XL,99.28,10,89.35,62,4.7,13,18,26,2023-04-16 02:45:51.229269104,2023-05-12 02:45:51.229269104,True,17.1,39.8
PROD10897,Bags,Crossbody,Uniqlo,Navy,Solid,Wool,Summer,Men,36-44,61.6,10,55.44,59,4.5,0,51,119,2024-04-28 06:54:09.270772560,2024-10-19 06:54:09.270772560,True,26.5,53.3
PROD10898,Tops,Shirt,ASOS,Beige,Polka Dot,Polyester,All Season,Women,One Size,34.09,20,27.27,7,3.9,227,200,437,2023-07-17 23:15:21.376781400,2023-10-16 23:15:21.376781400,True,24.8,47.8
PROD10899,Dresses,Cocktail Dress,H&M,Black,Abstract,Polyester,Fall,Men,S-L,62.64,0,62.64,1,4.0,5,9,17,2023-08-14 01:45:50.929244104,2023-10-15 01:45:50.929244104,True,14.3,20.3
PROD10900,Bags,Tote,Zara,Black,Solid,Denim,All Season,Women,XS-XL,72.34,20,57.87,3,4.6,1,20,491,2023-10-13 06:43:50.019168264,2023-11-23 06:43:50.019168264,False,21.1,31.6
PROD10901,Tops,Sweater,Mango,Black,Striped,Polyester,Spring,Women,XS-XL,66.2,30,46.34,10,4.6,2,69,410,2022-02-25 11:59:34.797899825,2022-03-30 11:59:34.797899825,False,18.5,30.8
PROD10902,Tops,T-Shirt,Mango,Brown,Abstract,Cotton,All Season,Men,XS-XL,48.68,20,38.94,57,4.0,29,4,253,2023-11-30 22:43:47.618968248,2024-02-29 22:43:47.618968248,True,39.0,49.2
PROD10903,Tops,Tank Top,ASOS,Red,Plaid,Cotton,Summer,Women,One Size,42.31,20,33.85,15,3.0,11,77,193,2022-09-17 19:24:13.021085088,2023-01-08 19:24:13.021085088,False,9.5,41.2
PROD10904,Accessories,Belt,ASOS,White,Solid,Leather,Summer,Women,XS-XL,17.86,20,14.29,26,3.7,1,30,23,2022-07-04 11:49:44.348695724,2022-12-12 11:49:44.348695724,True,9.0,40.1
PROD10905,Dresses,Mini Dress,H&M,Brown,Striped,Wool,Summer,Women,XS-XL,73.95,20,59.16,33,3.5,2,431,450,2023-11-26 18:30:41.553462784,2024-04-09 18:30:41.553462784,True,23.2,68.3
PROD10906,Shoes,Flats,Mango,Black,Animal Print,Cotton,Fall,Men,XS-3XL,117.71,30,82.4,322,4.1,56,5,34,2022-05-12 11:58:01.190099174,2022-07-06 11:58:01.190099174,False,10.3,72.0
PROD10907,Accessories,Hat,Zara,Red,Solid,Cotton,Summer,Men,S-L,27.49,0,27.49,41,3.9,17,54,1311,2023-10-14 17:21:05.205433784,2023-12-19 17:21:05.205433784,True,9.4,72.9
PROD10908,Outerwear,Cardigan,Uniqlo,White,Floral,Silk,Spring,Women,XS-XL,109.38,40,65.63,13,4.5,6,223,27,2022-01-06 13:01:01.505125427,2022-01-06 13:01:01.505125427,True,16.4,47.1
PROD10909,Bags,Tote,ASOS,Navy,Floral,Polyester,Winter,Women,XS-3XL,88.25,10,79.42,48,3.7,11,31,1549,2023-07-13 00:48:57.844820400,2023-10-07 00:48:57.844820400,False,29.5,43.3
PROD10910,Tops,Sweater,Uniqlo,Black,Solid,Wool,Summer,Women,S-L,25.83,20,20.66,5,4.2,1,32,96,2022-09-05 01:16:55.584632052,2023-02-14 01:16:55.584632052,False,21.8,23.7
